PMID	Sentence_ID	Sentence	Gene1|Gene1_ID	Gene1_Index(start|end)	Gene2|Gene2_ID	Gene2_Index(start|end)	RE_Type
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX1|4599	156|159	IFI27|3429	201|206	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX1|4599	156|159	IFI44L|10964	208|214	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX1|4599	156|159	APOBEC3A|200315	216|224	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX1|4599	156|159	DDX58|23586	226|231	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX1|4599	156|159	RIG-I|23586	233|238	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX1|4599	156|159	TNFSF10|8743	241|248	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX1|4599	156|159	TRAIL|8743	250|255	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX1|4599	156|159	RSAD2|91543	262|267	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX1|4599	156|159	viperin|91543	269|276	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX2|4600	161|164	ISG15|9636	166|171	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX2|4600	161|164	ISG20|3669	173|178	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX2|4600	161|164	IFIT1|3434	180|185	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX2|4600	161|164	IFIT2|3433	187|192	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX2|4600	161|164	IFIT3|3437	194|199	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX2|4600	161|164	IFI27|3429	201|206	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX2|4600	161|164	IFI44L|10964	208|214	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX2|4600	161|164	APOBEC3A|200315	216|224	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX2|4600	161|164	DDX58|23586	226|231	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX2|4600	161|164	RIG-I|23586	233|238	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX2|4600	161|164	TNFSF10|8743	241|248	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX2|4600	161|164	TRAIL|8743	250|255	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX2|4600	161|164	RSAD2|91543	262|267	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	MX2|4600	161|164	viperin|91543	269|276	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG15|9636	166|171	ISG20|3669	173|178	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG15|9636	166|171	IFIT1|3434	180|185	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG15|9636	166|171	IFIT2|3433	187|192	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG15|9636	166|171	IFIT3|3437	194|199	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG15|9636	166|171	IFI27|3429	201|206	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG15|9636	166|171	IFI44L|10964	208|214	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG15|9636	166|171	APOBEC3A|200315	216|224	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG15|9636	166|171	DDX58|23586	226|231	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG15|9636	166|171	RIG-I|23586	233|238	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG15|9636	166|171	TNFSF10|8743	241|248	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG15|9636	166|171	TRAIL|8743	250|255	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG15|9636	166|171	RSAD2|91543	262|267	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG15|9636	166|171	viperin|91543	269|276	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG20|3669	173|178	IFIT1|3434	180|185	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG20|3669	173|178	IFIT2|3433	187|192	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG20|3669	173|178	IFIT3|3437	194|199	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG20|3669	173|178	IFI27|3429	201|206	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG20|3669	173|178	IFI44L|10964	208|214	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG20|3669	173|178	APOBEC3A|200315	216|224	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG20|3669	173|178	DDX58|23586	226|231	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG20|3669	173|178	RIG-I|23586	233|238	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG20|3669	173|178	TNFSF10|8743	241|248	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG20|3669	173|178	TRAIL|8743	250|255	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG20|3669	173|178	RSAD2|91543	262|267	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	ISG20|3669	173|178	viperin|91543	269|276	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	IFIT1|3434	180|185	IFIT2|3433	187|192	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	IFIT1|3434	180|185	IFIT3|3437	194|199	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	IFIT1|3434	180|185	IFI27|3429	201|206	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	IFIT1|3434	180|185	IFI44L|10964	208|214	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	IFIT1|3434	180|185	APOBEC3A|200315	216|224	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	IFIT1|3434	180|185	DDX58|23586	226|231	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	IFIT1|3434	180|185	RIG-I|23586	233|238	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	IFIT1|3434	180|185	TNFSF10|8743	241|248	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	IFIT1|3434	180|185	TRAIL|8743	250|255	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	IFIT1|3434	180|185	RSAD2|91543	262|267	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	IFIT1|3434	180|185	viperin|91543	269|276	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	IFIT2|3433	187|192	IFIT3|3437	194|199	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	IFIT2|3433	187|192	IFI27|3429	201|206	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	IFIT2|3433	187|192	IFI44L|10964	208|214	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	IFIT2|3433	187|192	APOBEC3A|200315	216|224	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	IFIT2|3433	187|192	DDX58|23586	226|231	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	IFIT2|3433	187|192	RIG-I|23586	233|238	NoRE
25170834	S6	The differential expression profiles of select interferon-stimulated genes (ISGs) and genes involved in the innate immune response, including STAT1, IRF7, MX1, MX2, ISG15, ISG20, IFIT1, IFIT2, IFIT3, IFI27, IFI44L, APOBEC3A, DDX58 (RIG-I), TNFSF10 (TRAIL), and RSAD2 (viperin) were confirmed by real-time quantitative PCR and were consistent with the microarray data.	IFIT2|3433	187|192	TNFSF10|8743	241|248	NoRE
